sgeqrt	7	2558976	8297c128	428.817897000
slacpy	5	4718592	5f1ae26e	0.872728000
sormqr	1	4918272	3edb74f4	475.461172000
sormqr	5	4918272	3edb74f4	477.501394000
sormqr	2	4918272	3edb74f4	473.641924000
sormqr	7	4918272	3edb74f4	482.473187000
sormqr	6	4918272	3edb74f4	497.678298000
sormqr	4	4918272	3edb74f4	501.553089000
sormqr	3	4918272	3edb74f4	517.133727000
sormqr	0	4918272	3edb74f4	519.529718000
sormqr	5	4918272	3edb74f4	186.827214000
sormqr	7	4918272	3edb74f4	221.609931000
sormqr	4	4918272	3edb74f4	211.304655000
sormqr	1	4918272	3edb74f4	250.381623000
sormqr	6	4918272	3edb74f4	233.046027000
sormqr	2	4918272	3edb74f4	253.722011000
sormqr	3	4918272	3edb74f4	227.708696000
sormqr	0	4918272	3edb74f4	261.001619000
sormqr	7	4918272	3edb74f4	180.226397000
sormqr	4	4918272	3edb74f4	174.952530000
sormqr	5	4918272	3edb74f4	240.169282000
sormqr	3	4918272	3edb74f4	181.198986000
sormqr	2	4918272	3edb74f4	196.009678000
sormqr	1	4918272	3edb74f4	205.927626000
sormqr	6	4918272	3edb74f4	208.297494000
sormqr	0	4918272	3edb74f4	206.011804000
sormqr	7	4918272	3edb74f4	191.393533000
sormqr	4	4918272	3edb74f4	187.804184000
sormqr	5	4918272	3edb74f4	198.135845000
sormqr	1	4918272	3edb74f4	195.785207000
sormqr	3	4918272	3edb74f4	205.482755000
sormqr	2	4918272	3edb74f4	207.759846000
sormqr	6	4918272	3edb74f4	202.753303000
sormqr	0	4918272	3edb74f4	691.871968000
sormqr	7	4918272	3edb74f4	1551.066019000
sormqr	4	4918272	3edb74f4	1583.259960000
sormqr	5	4918272	3edb74f4	1708.370490000
sormqr	2	4918272	3edb74f4	1873.507906000
sormqr	6	4918272	3edb74f4	2103.880965000
sormqr	1	4918272	3edb74f4	2191.440700000
sormqr	3	4918272	3edb74f4	2191.131223000
sormqr	0	4918272	3edb74f4	1675.225910000
sormqr	7	4918272	3edb74f4	789.479315000
sormqr	4	4918272	3edb74f4	768.320332000
sormqr	2	4918272	3edb74f4	418.459371000
sormqr	5	4918272	3edb74f4	619.682344000
sormqr	3	4918272	3edb74f4	116.766359000
sormqr	0	4918272	3edb74f4	79.302582000
sormqr	1	4918272	3edb74f4	124.337524000
sormqr	6	4918272	3edb74f4	198.355965000
sormqr	7	4918272	3edb74f4	50.950122000
stsqrt	4	4918272	e3ab2a8f	76.405307000
stsmqr	7	7277568	2f55a6e3	247.453850000
stsmqr	6	7277568	2f55a6e3	285.705380000
stsmqr	1	7277568	2f55a6e3	306.401709000
stsmqr	5	7277568	2f55a6e3	295.854141000
stsmqr	4	7277568	2f55a6e3	300.029063000
stsmqr	0	7277568	2f55a6e3	301.007098000
stsmqr	3	7277568	2f55a6e3	311.128187000
stsmqr	2	7277568	2f55a6e3	311.960815000
stsmqr	7	7277568	2f55a6e3	247.979295000
stsmqr	6	7277568	2f55a6e3	223.479167000
stsmqr	5	7277568	2f55a6e3	224.429570000
stsmqr	4	7277568	2f55a6e3	226.591853000
stsmqr	3	7277568	2f55a6e3	223.249533000
stsmqr	0	7277568	2f55a6e3	239.424515000
stsmqr	2	7277568	2f55a6e3	249.051353000
stsmqr	7	7277568	2f55a6e3	223.409864000
stsmqr	5	7277568	2f55a6e3	201.040876000
stsmqr	4	7277568	2f55a6e3	211.576615000
stsmqr	6	7277568	2f55a6e3	229.103397000
stsmqr	3	7277568	2f55a6e3	215.903648000
stsmqr	0	7277568	2f55a6e3	376.327973000
stsmqr	2	7277568	2f55a6e3	424.663513000
stsmqr	5	7277568	2f55a6e3	430.897324000
stsmqr	7	7277568	2f55a6e3	453.398821000
stsmqr	6	7277568	2f55a6e3	450.386691000
stsmqr	4	7277568	2f55a6e3	461.794831000
stsmqr	3	7277568	2f55a6e3	459.485177000
stsmqr	2	7277568	2f55a6e3	257.757192000
stsmqr	0	7277568	2f55a6e3	328.259126000
stsmqr	5	7277568	2f55a6e3	196.313359000
stsmqr	7	7277568	2f55a6e3	234.842684000
stsmqr	6	7277568	2f55a6e3	227.336665000
stsmqr	4	7277568	2f55a6e3	215.937852000
stsmqr	3	7277568	2f55a6e3	224.970239000
stsmqr	0	7277568	2f55a6e3	214.722845000
stsmqr	2	7277568	2f55a6e3	238.205106000
stsmqr	5	7277568	2f55a6e3	228.138317000
stsmqr	4	7277568	2f55a6e3	221.429264000
stsmqr	7	7277568	2f55a6e3	244.879156000
stsmqr	6	7277568	2f55a6e3	236.272007000
stsmqr	3	7277568	2f55a6e3	253.236524000
stsmqr	2	7277568	2f55a6e3	218.699427000
stsmqr	0	7277568	2f55a6e3	240.544230000
stsmqr	5	7277568	2f55a6e3	203.709660000
stsmqr	4	7277568	2f55a6e3	188.833493000
stsmqr	7	7277568	2f55a6e3	200.123591000
stsmqr	6	7277568	2f55a6e3	190.921614000
sgeqrt	1	2558976	8297c128	1557.804966000
slacpy	4	4718592	5f1ae26e	0.531450000
stsmqr	3	7277568	2f55a6e3	175.019749000
stsmqr	2	7277568	2f55a6e3	186.968070000
sormqr	3	4918272	3edb74f4	142.582665000
sormqr	4	4918272	3edb74f4	152.669348000
sormqr	7	4918272	3edb74f4	151.628917000
sormqr	2	4918272	3edb74f4	119.600794000
sormqr	5	4918272	3edb74f4	159.418685000
sormqr	1	4918272	3edb74f4	161.087132000
sormqr	6	4918272	3edb74f4	167.814717000
sormqr	3	4918272	3edb74f4	129.610668000
sormqr	1	4918272	3edb74f4	121.962207000
sormqr	7	4918272	3edb74f4	134.774515000
sormqr	6	4918272	3edb74f4	124.378694000
sormqr	4	4918272	3edb74f4	139.956925000
sormqr	2	4918272	3edb74f4	134.750398000
sormqr	5	4918272	3edb74f4	157.266626000
sormqr	3	4918272	3edb74f4	122.751339000
sormqr	7	4918272	3edb74f4	121.145176000
sormqr	6	4918272	3edb74f4	118.452842000
sormqr	2	4918272	3edb74f4	119.253982000
sormqr	1	4918272	3edb74f4	133.650083000
sormqr	4	4918272	3edb74f4	130.976497000
sormqr	5	4918272	3edb74f4	163.980173000
sormqr	3	4918272	3edb74f4	138.454074000
sormqr	7	4918272	3edb74f4	137.354597000
sormqr	2	4918272	3edb74f4	133.367975000
sormqr	6	4918272	3edb74f4	145.202985000
sormqr	1	4918272	3edb74f4	140.843777000
sormqr	4	4918272	3edb74f4	145.709694000
sormqr	5	4918272	3edb74f4	115.307247000
sormqr	3	4918272	3edb74f4	148.779009000
sormqr	2	4918272	3edb74f4	147.874942000
sormqr	7	4918272	3edb74f4	150.257080000
sormqr	6	4918272	3edb74f4	143.683895000
sormqr	1	4918272	3edb74f4	155.562907000
sormqr	4	4918272	3edb74f4	159.560363000
sormqr	5	4918272	3edb74f4	147.741409000
sormqr	7	4918272	3edb74f4	149.253300000
sormqr	3	4918272	3edb74f4	157.389922000
sormqr	2	4918272	3edb74f4	153.753890000
sormqr	6	4918272	3edb74f4	149.031764000
sormqr	1	4918272	3edb74f4	160.707467000
sormqr	4	4918272	3edb74f4	152.146216000
sormqr	5	4918272	3edb74f4	143.839932000
sormqr	3	4918272	3edb74f4	149.375491000
sormqr	6	4918272	3edb74f4	155.369454000
sormqr	4	4918272	3edb74f4	125.617632000
sormqr	1	4918272	3edb74f4	135.174219000
sormqr	2	4918272	3edb74f4	165.138444000
sormqr	7	4918272	3edb74f4	167.842956000
stsqrt	0	4918272	e3ab2a8f	1160.175200000
stsmqr	2	7277568	2f55a6e3	276.169624000
stsmqr	3	7277568	2f55a6e3	282.265688000
stsmqr	1	7277568	2f55a6e3	291.505601000
stsmqr	0	7277568	2f55a6e3	296.318033000
stsmqr	5	7277568	2f55a6e3	296.390261000
