CPU18 20.521476 3309 sgetrf_nopiv sgetrf_nopiv CPU -1 1025 -2284
CPU13 30.199050 3310 strsm strsm CUDA0 3.389836 1026 -2284
CPU19 32.624792 3311 strsm strsm CUDA2 2.819391 1027 -2284
CPU1 30.822612 3312 strsm strsm CUDA3 3.003042 1028 -2284
CPU12 30.213554 3313 strsm strsm CUDA1 2.813769 1029 -2284
CPU7 33.070443 3314 strsm strsm CUDA0 0.048728 1030 -2284
CPU15 31.469839 3315 strsm strsm CUDA2 3.027400 1031 -2284
CPU3 32.525392 3316 strsm strsm CUDA3 3.751592 1032 -2284
CPU11 29.873774 3317 strsm strsm CUDA1 2.942541 1033 -2284
CPU17 30.232439 3318 strsm strsm CUDA0 3.293001 1034 -2284
CPU6 30.377375 3319 strsm strsm CUDA2 2.837112 1035 -2284
CPU6 40.545690 3320 sgemm sgemm CUDA0 16.721728 1036 -2284
CPU19 44.952358 3321 sgemm sgemm CUDA2 0.878591 1037 -2284
CPU1 41.049243 3322 sgemm sgemm CUDA2 13.415390 1038 -2284
CPU6 44.802007 3323 sgemm sgemm CUDA2 3.217493 1039 -2284
CPU7 45.426257 3324 sgemm sgemm CUDA3 1.382002 1040 -2284
CPU15 45.477768 3325 sgemm sgemm CUDA2 1.087299 1041 -2284
CPU3 45.560583 3326 sgemm sgemm CUDA3 1.022757 1042 -2284
CPU16 40.186521 3327 sgemm sgemm CUDA2 1.083485 1043 -2284
CPU2 40.842568 3328 sgemm sgemm CUDA0 1.316269 1044 -2284
CPU2 29.885057 3329 strsm strsm CUDA1 2.764951 1045 -2284
CPU11 40.813220 3330 sgemm sgemm CUDA3 0.244822 1046 -2284
CPU18 44.854374 3331 sgemm sgemm CUDA1 1.073396 1047 -2284
CPU1 40.469785 3332 sgemm sgemm CUDA1 1.258434 1048 -2284
CPU13 40.804672 3333 sgemm sgemm CUDA1 1.069227 1049 -2284
CPU7 44.699078 3334 sgemm sgemm CUDA3 1.257969 1050 -2284
CPU13 40.827695 3335 sgemm sgemm CUDA1 8.011721 1051 -2284
CPU2 40.691466 3336 sgemm sgemm CUDA3 1.271117 1052 -2284
CPU16 41.111329 3337 sgemm sgemm CUDA1 1.094207 1053 -2284
CPU17 40.767146 3338 sgemm sgemm CUDA1 1.290569 1054 -2284
CPU5 30.695760 3339 strsm strsm CUDA3 2.206099 1055 -2284
CPU5 40.831278 3340 sgemm sgemm CUDA0 0.183960 1056 -2284
CPU19 45.053166 3341 sgemm sgemm CUDA0 1.264766 1057 -2284
CPU1 39.494582 3342 sgemm sgemm CUDA0 1.068471 1058 -2284
CPU5 44.861454 3343 sgemm sgemm CUDA0 1.260252 1059 -2284
CPU7 44.933654 3344 sgemm sgemm CUDA0 0.249598 1060 -2284
CPU14 44.975691 3345 sgemm sgemm CUDA2 1.077778 1061 -2284
CPU3 45.959517 3346 sgemm sgemm CUDA3 3.208204 1062 -2284
CPU5 44.938044 3347 sgemm sgemm CUDA2 1.257722 1063 -2284
CPU5 45.213745 3348 sgemm sgemm CUDA0 0.043502 1064 -2284
CPU8 32.174446 3349 strsm strsm CUDA0 2.355716 1065 -2284
CPU8 44.889530 3350 sgemm sgemm CUDA0 0.883708 1066 -2284
CPU16 40.203149 3351 sgemm sgemm CUDA1 1.261212 1067 -2284
CPU8 45.888581 3352 sgemm sgemm CUDA0 1.066597 1068 -2284
CPU8 44.796055 3353 sgemm sgemm CUDA1 15.751176 1069 -2284
CPU7 44.604085 3354 sgemm sgemm CUDA0 0.834262 1070 -2284
CPU8 44.943615 3355 sgemm sgemm CUDA1 1.364212 1071 -2284
CPU2 39.685044 3356 sgemm sgemm CUDA1 1.084589 1072 -2284
CPU8 44.678481 3357 sgemm sgemm CUDA1 1.967340 1073 -2284
CPU8 46.281729 3358 sgemm sgemm CUDA1 1.267133 1074 -2284
CPU16 28.897211 3359 strsm strsm CUDA2 1.774265 1075 -2284
CPU10 40.589051 3360 sgemm sgemm CUDA2 0.950846 1076 -2284
CPU13 39.772730 3361 sgemm sgemm CUDA2 1.273736 1077 -2284
CPU10 40.425247 3362 sgemm sgemm CUDA2 1.085723 1078 -2284
CPU12 40.526327 3363 sgemm sgemm CUDA2 0.881786 1079 -2284
CPU5 44.451806 3364 sgemm sgemm CUDA2 1.256459 1080 -2284
CPU15 44.370315 3365 sgemm sgemm CUDA2 1.257667 1081 -2284
CPU3 44.447432 3366 sgemm sgemm CUDA2 1.069949 1082 -2284
CPU9 40.401089 3367 sgemm sgemm CUDA2 1.260826 1083 -2284
CPU16 39.961991 3368 sgemm sgemm CUDA0 1.257791 1084 -2284
CPU14 30.169550 3369 strsm strsm CUDA1 16.837896 1085 -2284
CPU14 44.932235 3370 sgemm sgemm CUDA3 1.296775 1086 -2284
CPU18 44.241737 3371 sgemm sgemm CUDA3 1.258296 1087 -2284
CPU11 40.380197 3372 sgemm sgemm CUDA3 1.258866 1088 -2284
CPU10 40.190963 3373 sgemm sgemm CUDA1 0.043456 1089 -2284
CPU7 44.742929 3374 sgemm sgemm CUDA3 1.065815 1090 -2284
CPU11 40.082880 3375 sgemm sgemm CUDA1 1.267048 1091 -2284
CPU16 40.327769 3376 sgemm sgemm CUDA3 1.065120 1092 -2284
CPU11 40.015681 3377 sgemm sgemm CUDA1 1.257120 1093 -2284
CPU17 39.940680 3378 sgemm sgemm CUDA1 1.258887 1094 -2284
CPU9 29.592096 3379 strsm strsm CUDA3 2.598578 1095 -2284
CPU2 40.682118 3380 sgemm sgemm CUDA3 1.456159 1096 -2284
CPU14 43.723930 3381 sgemm sgemm CUDA3 13.094052 1097 -2284
CPU17 40.477746 3382 sgemm sgemm CUDA3 1.256233 1098 -2284
CPU12 40.202337 3383 sgemm sgemm CUDA2 1.066748 1099 -2284
CPU7 45.442453 3384 sgemm sgemm CUDA2 1.261376 1100 -2284
CPU12 40.081047 3385 sgemm sgemm CUDA2 1.256951 1101 -2284
CPU2 40.333821 3386 sgemm sgemm CUDA3 1.064454 1102 -2284
CPU18 44.709084 3387 sgemm sgemm CUDA2 12.238958 1103 -2284
CPU17 40.083791 3388 sgemm sgemm CUDA3 1.068643 1104 -2284
CPU0 32.141359 3389 strsm strsm CUDA0 2.409899 1105 -2284
CPU0 45.039041 3390 sgemm sgemm CUDA0 1.080649 1106 -2284
CPU15 43.654559 3391 sgemm sgemm CUDA0 5.813743 1107 -2284
CPU9 43.687091 3392 sgemm sgemm CUDA0 1.261713 1108 -2284
CPU0 45.158527 3393 sgemm sgemm CUDA0 1.068860 1109 -2284
CPU7 45.274816 3394 sgemm sgemm CUDA0 1.315855 1110 -2284
CPU9 44.604906 3395 sgemm sgemm CUDA1 1.066997 1111 -2284
CPU13 40.044476 3396 sgemm sgemm CUDA1 1.258278 1112 -2284
CPU0 45.073378 3397 sgemm sgemm CUDA1 1.261690 1113 -2284
CPU12 39.912013 3398 sgemm sgemm CUDA0 1.259569 1114 -2284
CPU4 30.964488 3399 strsm strsm CUDA2 20.946937 1115 -2284
CPU4 44.655243 3400 sgemm sgemm CUDA2 1.067510 1116 -2284
