0 42.647920455 1.13727787880000000000 
1 29.2898925308 58.57978506160000000000 0
2 19.4246327223 48.56158180575000000000 0
3 18.9125158673 189.12515867300000000000 0
4 10.9584777134 27.39619428350000000000 0
5 33.3551669179 66.71033383580000000000 0
6 27.2021950044 .73519445957837837837 0
7 30.0929608527 1.62664653257837837837 0
8 20.1167279031 .53644607741600000000 0
9 41.9664077375 2.04714184085365853658 0
10 29.4317098429 .86563852479117647058 0
11 18.3020790871 .53829644373823529411 0
12 26.0238244799 .66727755076666666666 0
13 42.3410072156 .84682014431200000000 0
14 28.096244382 .56760089660606060606 0
15 26.954756473 1.73901654664516129032 0
16 48.1834600506 1.04746652283913043478 0
17 32.441305971 .73730240843181818181 0
18 16.8992567167 .46942379768611111111 0
19 24.6670425608 .70477264459428571428 0
20 21.2534221828 .52477585636543209876 0
21 24.6877941428 1.00766506705306122448 0
22 26.1391251513 .87130417171000000000 0
23 34.1431132048 .71880238325894736842 0
24 34.2974333937 1.07179479355312500000 0
25 40.8017695271 1.53968941611698113207 0
26 30.7326402707 1.07833825511228070175 0
27 41.1398884646 10.28497211615000000000 0
28 11.8019680798 .39339893599333333333 0
29 34.4567368583 .73312206081489361702 0
30 33.8617990621 5.64363317701666666666 0
31 25.6124857993 .75330840586176470588 0
32 22.8604270345 15.24028468966666666666 0
33 25.838060308 .64595150770000000000 0
34 32.2821998309 .83849869690649350649 0
35 31.5660139999 1.21407746153461538461 0
36 26.8317818821 .95827792436071428571 0
37 38.7828267874 3.69360255118095238095 0
38 30.4857331322 .82393873330270270270 0
39 36.1217853749 1.95252893918378378378 0
40 33.0984875315 .88262633417333333333 0
41 28.7568053273 4.10811504675714285714 0
42 30.308462977 1.12253566581481481481 0
43 36.810409056 10.51725973028571428571 0
44 18.8181966558 .57902143556307692307 0
45 38.3715897934 19.18579489670000000000 0
46 42.0846015255 3.50705012712500000000 0
47 33.0509442154 1.65254721077000000000 0
48 47.2151218674 2.36075609337000000000 0
49 37.925215524 1.45866213553846153846 0
50 28.3789774543 8.10827927265714285714 0
51 31.7726249864 .81468269195897435897 0
52 36.7170898142 73.43417962840000000000 0
53 29.8180889759 4.58739830398461538461 0
54 34.490383001 2.55484318525925925925 0
55 29.3825782044 1.78076231541818181818 0
56 30.6249824989 .82770222970000000000 0
57 35.017880181 .76125826480434782608 0
58 32.3176580859 4.97194739783076923076 0
59 37.2922056028 1.00789744872432432432 0
60 32.8570752055 1.28851275315686274509 0
61 24.2063075048 2.10489630476521739130 0
62 32.4994906729 .77379739697380952380 0
63 29.2684285687 .97561428562333333333 0
64 34.992257645 .70691429585858585858 0
65 21.4361903268 .71453967756000000000 0
66 32.6691984332 1.33343667074285714285 0
67 40.6401782081 2.80277091090344827586 0
68 38.5955206361 1.16956123139696969696 0
69 35.0557296395 .84471637685542168674 0
70 46.6571146901 .98225504610736842105 0
71 26.079754458 1.68256480374193548387 0
72 37.3628514174 8.30285587053333333333 0
73 20.1041022886 2.23378914317777777777 0
74 41.9556026286 .91207831801304347826 0
75 20.4849637519 2.56062046898750000000 0
76 28.7743303893 2.05530931352142857142 0
77 32.727510196 1.23500038475471698113 0
78 31.5507172378 1.43412351080909090909 0
79 18.622862753 1.28433536227586206896 0
80 21.5141217218 1.38800785301935483870 0
81 27.2893012345 13.64465061725000000000 0
82 38.1597145027 1.25113818041639344262 0
83 25.9817902708 1.29908951354000000000 0
84 36.1159459308 1.76175346003902439024 0
85 22.7139835901 .96655249319574468085 0
86 30.9053381676 4.41504830965714285714 0
87 21.3220568146 2.50847727230588235294 0
88 36.2407176179 4.26361383740000000000 0
89 38.693610169 7.73872203380000000000 0
90 26.9682971554 3.37103714442500000000 0
91 34.9416068336 2.49582905954285714285 0
92 35.9832696781 .93463038124935064935 0
93 41.6230840836 2.13451713249230769230 0
94 19.8614523882 1.16832072871764705882 0
95 35.088487389 2.06402866994117647058 0
96 28.5470849561 1.35938499790952380952 0
97 38.7598353254 .79101704745714285714 0
98 25.9534686689 .64082638688641975308 0
99 12.8276903712 .64138451856000000000 0
100 23.4162730377 2.60180811530000000000 0
101 20.77937258 .45172549086956521739 0
102 31.5825538106 1.70716507084324324324 0
103 30.9030089382 1.21188270345882352941 0
104 29.5507929718 .89547857490303030303 0
105 30.8460381022 2.20328843587142857142 0
106 37.8902414531 4.73628018163750000000 0
107 29.5213945783 .59042789156600000000 0
108 27.4618709236 1.40830107300512820512 0
109 32.5583961535 1.08527987178333333333 0
110 35.6274003918 5.48113852181538461538 0
111 24.5096012299 .62845131358717948717 0
112 34.4350305165 .71000062920618556701 0
113 38.5971299079 3.35627216590434782608 0
114 30.4463072521 2.17473623229285714285 0
115 28.0964156451 1.37055686073658536585 0
116 17.41486255 .75716793695652173913 0
117 30.7003347716 .94462568528000000000 0
118 34.7136193058 69.42723861160000000000 0
119 24.1473555206 .54880353455909090909 0
120 35.2818030375 1.08559393961538461538 0
121 20.0760269499 1.91200256665714285714 0
122 22.9655763224 .53408317028837209302 0
123 20.6995140825 1.72495950687500000000 0
124 31.785475626 5.77917738654545454545 0
125 30.2182246771 1.72675569583428571428 0
126 33.4224198251 .74272044055777777777 0
127 29.9012230634 .68738443823908045977 0
128 34.7067988406 .92551463574933333333 0
129 27.298795796 4.19981473784615384615 0
130 28.1400087817 .84000026214029850746 0
131 35.2357979388 1.49939565697021276595 0
132 13.1145693846 .30148435366896551724 0
133 21.3016768316 1.70413414652800000000 0
134 35.3689738869 5.44138059798461538461 0
135 28.2619176469 1.41309588234500000000 0
136 25.0282159771 .71509188506000000000 0
137 29.1165967137 .60659576486875000000 0
138 31.8296726856 6.36593453712000000000 0
139 36.3109363246 1.68888075928372093023 0
140 37.7121685374 .80238656462553191489 0
141 22.5215746843 .55608826380987654320 0
142 36.9044593985 8.20099097744444444444 0
143 36.5269530629 1.17828880848064516129 0
144 37.6787707306 .99154659817368421052 0
145 32.3633907639 3.59593230710000000000 0
146 30.6784905983 1.03994883384067796610 0
147 33.5198927765 .72085790917204301075 0
148 35.9040987179 .74029069521443298969 0
149 39.0448969974 2.29675864690588235294 0
150 36.013360422 1.84683899600000000000 0
151 18.8948985136 .85885902334545454545 0
152 24.1948269917 .55620291934942528735 0
153 40.9344576895 1.43629676103508771929 0
154 34.2267969573 .81492373707857142857 0
155 34.2699934256 .78781594081839080459 0
156 23.428220377 1.80217079823076923076 0
157 31.0936630503 3.88670788128750000000 0
158 37.6136476821 .80029037621489361702 0
159 38.1018741817 .94078701683209876543 0
160 20.8555870535 1.39037247023333333333 0
161 23.5546189108 1.27322264382702702702 0
162 21.6552462955 1.39711266422580645161 0
163 31.8370492693 .67025366882736842105 0
164 26.5443993224 .55882945941894736842 0
165 29.8843889511 1.06729960539642857142 0
166 42.9734785085 2.96368817300000000000 0
167 31.6867149925 .64666765290816326530 0
168 29.277857317 .91493304115625000000 0
169 33.7424150184 .67484830036800000000 0
170 28.59767492 1.36179404380952380952 0
171 27.4365961629 .72201568849736842105 0
172 32.4366399619 .98292848369393939393 0
173 34.1378363101 2.00810801824117647058 0
174 25.5900208633 3.01059068980000000000 0
175 34.22447966 1.08649141777777777777 0
176 38.2638399897 .88985674394651162790 0
177 39.8625647818 3.06635113706153846153 0
178 34.2358260031 1.36943304012400000000 0
179 32.1341650636 1.69127184545263157894 0
180 27.5720061359 4.59533435598333333333 0
181 30.4475488283 .65478599630752688172 0
182 33.8924860235 .71352602154736842105 0
183 20.1895405126 .84123085469166666666 0
184 34.8060347108 1.28911239669629629629 0
185 35.239216817 1.25854345775000000000 0
186 31.3331811134 3.48146456815555555555 0
187 40.3481814908 4.03481814908000000000 0
188 27.6853522825 1.08570008950980392156 0
189 39.7348809198 4.96686011497500000000 0
190 36.9680259555 1.05622931301428571428 0
191 26.1881366006 1.49646494860571428571 0
192 35.3422730797 3.72023927154736842105 0
193 38.7819494197 1.09244927942816901408 0
194 32.9796024806 7.32880055124444444444 0
195 30.8490338264 .81181667964210526315 0
196 41.3856070671 .98537159683571428571 0
197 36.9395654936 1.34325692704000000000 0
198 28.3269541694 1.71678510117575757575 0
