941925,941926
941926,583374
941928,941929
941929,583375
941931,941932
941932,583376
941934,941935
941935,583377
941937,941938
941938,583378
941940,941941
941941,583379
941943,941944
941944,583380
941946,941947
941947,583381
941949,941950
941950,583382
941952,941953
941953,583383
941955,941956
941956,583384
941958,941959
941959,583385
941961,941962
941962,583386
941964,941965
941965,583387
941967,941968
941968,583388
941970,941971
941971,583389
941973,941974
941974,583390
941976,941977
941977,583391
941979,941980
941980,583392
941982,941983
941983,583393
941985,941986
941986,583394
941988,941989
941989,583395
941991,941992
941992,583396
941994,941995
941995,583397
941997,941998
941998,583398
942000,942001
942001,583399
942003,942004
942004,583400
942006,942007
942007,583401
942009,942010
942010,583402
942012,942013
942013,583403
942015,942016
942016,583404
942018,942019
942019,583405
942021,942022
942022,583406
941924,583374 941824
942024,942025
942025,583407
942027,942028
942028,583408
942030,942031
942031,583409
942033,942034
942034,583410
942036,942037
942037,583411
942039,942040
942040,583412
942042,942043
942043,583413
942045,942046
942046,583414
942048,942049
942049,583415
942051,942052
942052,583416
942054,942055
942055,583417
942057,942058
942058,583418
942060,942061
942061,583419
942063,942064
942064,583420
942066,942067
942067,583421
942069,942070
942070,583422
942072,942073
942073,583423
942075,942076
942076,583424
942078,942079
942079,583425
942081,942082
942082,583426
942084,942085
942085,583427
942087,942088
942088,583428
942090,942091
942091,583429
942093,942094
942094,583430
942096,942097
942097,583431
942099,942100
942100,583432
942102,942103
942103,583433
942105,942106
942106,583434
942108,942109
942109,583435
942111,942112
942112,583436
942114,942115
942115,583437
942117,942118
942118,583438
942120,942121
942121,583439
942123,942124
942124,583440
942126,942127
942127,583441
942129,942130
942130,583442
942132,942133
942133,583443
942135,942136
942136,583444
942138,942139
942139,583445
942141,942142
942142,583446
942144,942145
942145,583447
942147,942148
942148,583448
942150,942151
942151,583449
942153,942154
942154,583450
942156,942157
942157,583451
942159,942160
942160,583452
942162,942163
942163,583453
942165,942166
942166,583454
941927,583375 941924 941824 941825
942168,942169
942169,583455
942171,942172
942172,583456
942174,942175
942175,583457
942177,942178
942178,583458
942180,942181
942181,583459
942183,942184
942184,583460
942186,942187
942187,583461
942189,942190
942190,583462
941933,583377 941924 941824 941827
942192,942193
942193,583463
941939,583379 941924 941824 941829
942195,942196
942196,583464
942198,942199
941945,583381 941924 941824 941831
941954,583384 941924 941824 941834
942199,583465
941957,583385 941924 941824 941835
942201,942202
942202,583466
942017,583405 941924 941855
941930,583376 941924 941824 941826
941951,583383 941924 941824 941833
942204,942205
942205,583467
941948,583382 941924 941824 941832
942207,942208
942208,583468
941972,583390 941924 941824 941840
942210,942211
941942,583380 941924 941824 941830
942211,583469
941963,583387 941924 941824 941837
942213,942214
942214,583470
942216,942217
942217,583471
941981,583393 941924 941824 941843
941960,583386 941924 941824 941836
941936,583378 941924 941824 941828
941969,583389 941924 941824 941839
942219,942220
941966,583388 941924 941824 941838
941978,583392 941924 941824 941842
942220,583472
942222,942223
942223,583473
942224,942225
942225,941924
942227,942228
942228,593374
942230,942231
942231,593375
942233,942234
942234,593376
942236,942237
942237,593377
942239,942240
942240,593378
942242,942243
942243,593379
942245,942246
942246,593380
942248,942249
942249,593381
942251,942252
942252,593382
942254,942255
942255,593383
942257,942258
942258,593384
942260,942261
942261,593385
942263,942264
942264,593386
942266,942267
942267,593387
942269,942270
942270,593388
942272,942273
942273,593389
942275,942276
942276,593390
942278,942279
942279,593391
942281,942282
942282,593392
942284,942285
942285,593393
942287,942288
942288,593394
942290,942291
942291,593395
942293,942294
942294,593396
942296,942297
942297,593397
942299,942300
942300,593398
941975,583391 941924 941824 941841
942302,942303
942303,593399
942305,942306
942306,593400
942044,583414 941924 941864
942308,942309
942309,593401
942311,942312
942312,593402
942314,942315
942315,593403
942317,942318
942318,593404
942320,942321
942321,593405
942323,942324
942324,593406
942326,942327
942327,593407
942329,942330
942330,593408
942332,942333
942333,593409
942335,942336
942336,593410
942338,942339
942339,593411
942341,942342
942342,593412
942344,942345
942345,593413
942347,942348
942348,593414
942350,942351
942351,593415
942353,942354
942354,593416
942032,583410 941924 941860
942356,942357
942357,593417
