1 4.8270056512 .15323827464126984126 .04750386513879365079 
2 5.31295658598 26.56478292990000000000 17.79840456303300000000 0
3 4.86378999154 24.31894995770000000000 11.67309597969600000000 0
4 6.56190254418 65.61902544180000000000 45.27712755484200000000 0
5 6.55949853124 65.59498531240000000000 41.98079059993600000000 0
6 8.2000572474 16.40011449480000000000 11.48008014636000000000 0
7 5.12645736032 .12062252612517647058 .07357974093635764705 0
8 4.8214954934 3.21433032893333333333 2.28217453354266666666 0
9 5.68553315575 .11603128889285714285 .07193939911357142856 0
10 3.78266862575 .47283357821875000000 .31207016162437500000 0
11 5.67788192427 .75705092323600000000 .25739731390024000000 0
12 5.67308267953 .87278195069692307692 .32292932175786153846 0
13 5.95021685225 1.32227041161111111111 .95203469635999999999 0
14 5.96626929244 .34092967385371428571 .24206006843613714285 0
15 6.06884275808 .28899251228952380952 .08380782856396190476 0
16 6.34582938904 .14931363268329411764 .06271172572698352940 0
17 2.10560613931 .12761249329151515151 .08550037050531515151 0
18 5.76336495861 .15576662050297297297 .07321031163639729729 0
19 8.16673768929 1.48486139805272727272 1.09879743455901818181 0
20 6.35548128407 .27044601208808510638 .09736056435171063829 0
21 5.19070636855 .15971404210923076923 .04312279136949230769 0
22 4.89587116947 .11656836117785714285 .07576943476560714285 0
23 5.32286959003 .11571455630500000000 .06942873378300000000 0
24 6.22222299518 .16374271039947368421 .07532164678375789473 0
25 5.23379401869 .49845657320857142857 .35390416697808571428 0
26 2.78811084161 .06265417621595505617 .02318204519990337078 0
27 5.16508038992 .51650803899200000000 .21176829598672000000 0
28 5.03552874478 5.03552874478000000000 1.66172448577740000000 0
29 3.17988938962 .08833026082277777777 .04858164345252777777 0
30 5.84165261813 .18255164431656250000 .12230960169209687500 0
31 4.05085903272 .17612430577043478260 .07397220842358260869 0
32 5.47735288475 .22356542386734693877 .05589135596683673469 0
33 6.84985777353 .23219856859423728813 .14628509821436949152 0
34 5.58933566719 .13973339167975000000 .08244270109105250000 0
35 4.90649365435 .10783502537032967032 .06901441623701098900 0
