15404 0.672452 0.711691 
15407 3.543034 0.633130 15404
15410 3.047512 0.629076 15404
15413 3.289013 0.618813 15404
15416 3.514486 0.653633 15404
15419 3.377271 0.289898 15404
15422 3.537966 0.052573 15404
15425 3.318677 0.291715 15404
15428 2.957019 0.292899 15404
15431 2.931671 0.291513 15404
15434 2.898443 0.487798 15404
15437 3.282188 0.297340 15404
15440 2.939469 0.246251 15404
15443 3.269732 0.294021 15404
15446 3.242709 0.296500 15404
15449 4.124727 0.292783 15404
15452 3.244115 0.250202 15404
15455 3.470994 0.299235 15404
15458 3.274707 0.291203 15404
15461 3.249184 0.291583 15404
15466 0.580642 0.390351 15407
15469 2.887478 0.581324 15410,15466
15472 3.071629 0.550351 15413,15466
15475 3.141026 0.557036 15416,15466
15478 3.207665 0.245264 15419,15466
15481 3.077106 0.247986 15422,15466
15484 3.725153 0.292236 15425,15466
15487 3.707357 0.302894 15428,15466
15490 3.175520 0.293109 15431,15466
15493 3.019925 0.252794 15434,15466
15496 3.062667 0.291422 15437,15466
15499 2.948434 0.298348 15440,15466
15502 2.857438 0.299986 15443,15466
15505 3.652214 0.291830 15446,15466
15508 2.887887 0.286208 15449,15466
15511 4.237000 0.250651 15452,15466
15514 2.822668 0.294478 15455,15466
15517 2.772911 0.296463 15458,15466
15520 3.263981 0.290146 15461,15466
15525 0.877582 0.690457 15469
15528 3.066402 0.606320 15472,15525
15531 3.086887 0.761641 15525,15475
15534 3.124755 0.196349 15478,15525
15537 3.129798 0.245799 15481,15525
15540 3.128008 0.609928 15525,15484
15543 2.787794 0.608747 15487,15525
15546 3.410927 0.258150 15490,15525
15549 3.350525 0.049924 15525,15493
15552 3.006158 0.247233 15496,15525
15555 3.044460 0.252338 15525,15499
15558 3.046661 0.249397 15502,15525
15561 3.335385 0.293319 15525,15505
15564 3.063106 0.249325 15508,15525
15567 2.849375 0.525168 15511,15525
15570 3.113227 0.254916 15525,15514
15573 3.086031 0.248503 15525,15517
15576 2.322536 0.255049 15520,15525
15581 0.671611 0.703857 15528
15584 2.754912 0.256084 15581,15531
15587 1.912241 0.251111 15581,15534
15590 2.735844 0.581243 15537,15581
15593 2.798275 0.289734 15581,15540
15596 2.860558 0.253947 15581,15543
15599 2.708218 0.298622 15546,15581
15602 2.711423 0.250665 15581,15549
15605 2.747834 0.246039 15581,15552
15608 2.821522 0.295561 15555,15581
15611 2.830847 0.248891 15581,15558
15614 2.808342 0.294800 15581,15561
15617 3.215731 0.293221 15564,15581
15620 3.072896 0.248037 15581,15567
15623 2.814672 0.250378 15581,15570
15626 3.590860 0.292640 15573,15581
15629 2.869363 0.310711 15581,15576
15634 0.609723 0.298925 15584
15637 2.586959 0.630107 15634,15587
15640 1.970312 0.296810 15590,15634
15643 2.669761 0.349086 15593,15634
15646 2.618666 0.252403 15634,15596
15649 2.682711 0.245727 15599,15634
15652 3.122043 0.048042 15602,15634
15655 2.661435 0.251285 15605,15634
15658 2.701477 0.293270 15608,15634
15661 2.626201 0.265372 15611,15634
15664 2.727341 0.295462 15634,15614
15667 2.664849 0.291413 15634,15617
15670 3.017213 0.597221 15634,15620
15673 2.781367 0.252916 15623,15634
15676 2.612090 0.294453 15626,15634
15679 2.686910 0.297553 15634,15629
15684 0.788038 0.350324 15637
15687 2.595639 0.637676 15684,15640
15690 2.618913 0.251754 15684,15643
15693 2.692743 0.661384 15646,15684
15696 2.651445 0.248149 15649,15684
15699 2.694399 0.247958 15652,15684
15702 3.001879 0.254855 15655,15684
15705 2.665878 0.296983 15684,15658
15708 2.681191 0.247470 15661,15684
15711 2.693078 0.292346 15684,15664
15714 2.638370 0.292999 15667,15684
15717 2.685718 0.297379 15670,15684
15720 2.592878 0.241954 15684,15673
15723 2.643917 0.294243 15676,15684
15726 1.883759 0.291483 15684,15679
15731 0.770717 0.391931 15687
15734 2.357558 0.256259 15731,15690
15737 2.458666 11.432912 15731,15693
15740 2.431933 0.290478 15731,15696
15743 2.796389 0.641387 15731,15699
15746 2.292418 0.256106 15731,15702
15749 2.617857 0.240883 15731,15705
15752 2.438773 0.294774 15731,15708
15755 2.290989 0.588003 15731,15711
15758 2.841375 0.241466 15731,15714
15761 2.421410 0.244182 15731,15717
15764 2.573193 0.107874 15731,15720
15767 2.434263 0.249214 15731,15723
15770 2.262876 0.263897 15731,15726
15775 0.660634 0.342580 15734
15778 2.912456 0.642828 15775,15737
15781 2.533559 0.590030 15775,15740
15784 2.126766 0.296247 15775,15743
15787 2.492934 0.291735 15775,15746
15790 2.458443 0.250692 15775,15749
15793 2.493557 0.253308 15775,15752
15796 2.172028 0.296535 15775,15755
15799 2.183915 0.292437 15775,15758
15802 2.204628 0.346665 15775,15761
15805 2.305746 0.292723 15775,15764
15808 2.475295 0.298997 15775,15767
15811 2.070888 0.234216 15775,15770
15816 0.589036 0.822616 15778
15819 2.313386 0.646747 15781,15816
15822 2.041650 0.588226 15784,15816
15825 2.097989 0.589719 15816,15787
15828 2.159440 0.588008 15816,15790
15831 1.909679 0.586185 15793,15816
15834 2.293116 0.608326 15796,15816
15837 2.195530 0.662378 15799,15816
15840 1.943003 0.234580 15802,15816
15843 2.023873 0.080507 15805,15816
15846 1.887721 0.288612 15816,15808
15849 1.678825 0.661451 15811,15816
15854 0.702001 0.427574 15819
15857 1.961993 0.631848 15854,15822
15860 2.044741 0.659739 15854,15825
15863 1.936506 0.245810 15854,15828
15866 2.066959 0.291801 15854,15831
15869 2.390931 0.291131 15854,15834
15872 1.978961 0.532870 15854,15837
15875 2.107792 0.349384 15854,15840
15878 1.905109 10.191201 15854,15843
15881 1.887980 0.298192 15854,15846
15884 2.070339 0.610445 15854,15849
15889 0.728442 0.390040 15857
15892 1.903348 0.349086 15860,15889
