205 4.320443 -1
206 5.927248 1.110829 205
207 5.920479 1.375619 205
208 5.542188 1.316277 205
209 5.534625 1.384807 205
210 5.611750 1.068157 205
211 7.698636 0.504755 210,206
212 7.685711 0.253285 210,207
213 7.676442 0.512635 208,210
214 8.437521 0.267091 209,210
215 5.607652 0.758916 205
216 7.664841 0.051643 215,206
217 7.656440 0.270240 215,207
218 7.653722 0.596076 208,215
219 8.427022 0.209012 209,215
220 5.604314 0.599602 205
221 7.351612 0.199258 220,206
222 7.676890 0.202240 207,220
223 7.667773 0.208362 208,220
224 7.670296 0.207745 209,220
225 6.176936 1.057731 205
226 8.275284 0.206492 225,206
227 8.284091 0.846797 225,207
228 8.171720 0.206880 208,225
229 7.959339 0.204784 209,225
230 3.877718 -1 211
231 5.865521 1.351516 212,230
232 5.352822 1.327927 230,213
233 5.817065 1.043955 214,230
234 5.495422 1.059672 216,230
235 7.186182 0.050243 234,217,231
236 7.892893 0.040229 234,218,232
237 8.036158 0.483785 234,219,233
238 6.050925 1.488024 230,221
239 7.755707 0.117781 238,231,222
240 7.721910 0.209657 223,238,232
241 7.769205 0.209812 224,238,233
242 5.482588 0.617672 226,230
243 7.913426 0.511460 227,231,242
244 6.968935 0.204887 228,232,242
245 7.237540 0.209406 242,229,233
246 3.905883 -1 235
247 5.273019 1.334802 236,246
248 5.319758 0.992086 246,237
249 5.460153 1.071649 246,239
250 6.902782 0.261178 247,249,240
251 6.897636 0.209287 241,249,248
252 5.476690 1.048647 246,243
253 7.692538 0.499879 252,244,247
254 7.698405 0.207368 252,245,248
255 3.849381 -1 250
256 5.243597 1.360580 251,255
257 5.454521 0.761042 253,255
258 6.885502 0.246535 256,257,254
259 4.295696 -1 258
