205 10.407565 -1
206 16.168191 8.128750 205
207 16.089803 1.837530 205
208 14.901320 1.743381 205
209 16.085100 1.771326 205
210 16.125062 1.123576 205
211 22.433608 1.202713 210,206
212 24.556446 0.486586 210,207
213 22.077299 0.478458 208,210
214 24.761959 0.859493 209,210
215 16.067969 1.302632 205
216 24.686922 0.739958 215,206
217 22.260635 0.562234 215,207
218 21.705207 0.872052 208,215
219 24.662693 0.571467 209,215
220 16.106783 1.293530 205
221 24.254054 0.741772 220,206
222 22.361518 0.484498 207,220
223 24.783101 0.485575 208,220
224 24.308047 0.787299 209,220
225 14.756349 1.105006 205
226 24.365186 0.533434 225,206
227 24.086937 0.487522 225,207
228 23.551583 0.484226 208,225
229 22.388951 0.485859 209,225
230 10.502738 -1 211
231 16.073663 1.958272 212,230
232 15.898286 1.601783 230,213
233 15.851455 0.019617 214,230
234 14.699617 1.646146 216,230
235 23.127833 0.544517 234,217,231
236 20.880202 0.797833 234,218,232
237 23.345626 0.790290 234,219,233
238 15.573855 1.624023 230,221
239 23.276949 0.589992 238,231,222
240 23.406443 0.862396 223,238,232
241 23.443611 0.475203 224,238,233
242 15.778102 1.661431 226,230
243 20.797172 0.531412 227,231,242
244 20.734836 0.811535 228,232,242
245 22.844896 0.527040 242,229,233
246 10.360306 -1 235
247 15.668227 1.975817 236,246
248 15.937247 2.068506 246,237
249 14.638282 1.591663 246,239
250 22.592399 0.805066 247,249,240
251 20.288911 0.429299 241,249,248
252 15.884511 0.014602 246,243
253 20.196442 0.789902 252,244,247
254 20.105347 0.844584 252,245,248
255 11.227738 -1 250
256 15.602466 1.947118 251,255
257 14.500267 1.582461 253,255
258 22.569467 0.796695 256,257,254
259 11.176020 -1 258
