380 7.810879 -1 
381 15.922349 1.986113 380
382 14.731980 1.934922 380
383 16.076774 1.940335 380
384 15.909121 1.962500 380
387 13.089796 0.779972 381
388 24.088197 0.533315 381,382
389 23.943874 0.627553 381,383
390 24.102881 0.485653 381,384
393 13.750792 0.636069 382
394 23.965114 0.780301 382,383
395 23.724041 0.481244 382,384
398 14.135589 0.634034 383
399 23.734295 0.984626 383,384
402 13.625042 0.296674 384
405 7.767848 -1 387
406 15.688658 1.980192 388,405
407 16.218960 1.643091 389,405
408 14.939594 1.962543 405,390
411 13.530376 0.394314 393,406
412 23.066500 0.531005 407,406,394
413 23.488791 0.841189 406,395,408
416 13.729703 0.393933 407,398
417 23.374443 0.816297 407,399,408
420 13.307746 0.664762 402,408
423 7.648026 -1 411
424 15.923600 1.910930 423,412
425 15.636663 1.672588 423,413
428 13.397838 0.392799 416,424
429 20.991532 0.797777 417,425,424
432 12.987319 0.389419 420,425
435 7.695693 -1 428
436 16.190635 1.974893 429,435
439 13.445924 0.012002 436,432
442 7.709765 -1 439
445 17.013810 1.684678 380,381,390,387,388,389
447 16.968275 1.991350 380,393,382,395,394,388
449 16.948844 1.973331 380,383,394,389,399,398
451 17.015761 1.682238 380,390,384,402,395,399
463 8.139182 -1 449,451,447,445,380,381,382,383,384
465 16.776364 1.609000 406,405,411,412,413
467 16.557513 1.711501 407,405,417,416,412
469 16.751977 1.710289 420,405,417,408,413
471 22.869867 0.692611 465,447,445
474 22.677707 7.154270 467,449,445
477 23.028870 0.527293 451,469,445
482 15.970143 1.704055 474,405,471,477,445
486 8.109085 -1 469,465,467,407,406,405,482,408
488 16.252561 1.940672 429,428,423,424
490 16.250262 1.709519 429,425,423,432
492 23.594311 0.533140 471,474,488
493 23.471685 0.805187 465,467,474,488
497 23.511334 0.800721 471,490,477
498 20.625365 0.037024 465,469,490,477
504 16.955275 1.926116 423,497,492,471
508 17.436022 1.701921 465,423,471,498,493
512 8.299765 -1 508,488,490,423,425,504,424
514 16.737737 1.906480 436,435,439
516 22.832660 0.533838 497,514,492
517 22.828685 0.780646 498,514,493
518 23.913644 0.422315 490,497,498,514,488
524 17.266037 1.705481 435,492,516
528 17.316064 1.935404 435,517,493
532 17.219777 1.696998 518,488,435,492,493
536 8.415081 -1 524,532,436,435,528,514
540 16.929350 1.999806 442,516
543 17.887114 1.963456 442,517
546 16.557038 1.673478 442,518
549 17.279695 1.967182 442,516,514,517,518
553 8.415055 -1 543,540,549,546,442
557 6.227104 -1 463
558 13.493952 0.634038 557,482
561 14.131161 2.861839 486,482,558
565 5.611868 -1 486,561
567 13.381904 0.415329 504,558
568 20.630029 0.941861 561,504,508
569 12.959152 0.317866 565,508
572 14.653039 2.243399 568,504,512,567
576 14.920149 2.257887 568,569,512,508
580 5.981586 -1 572,512,576
582 13.481269 0.413519 524,567
583 23.439241 10.688881 524,568,528
584 22.878398 0.733704 524,572,532
585 13.132091 0.449610 569,528
586 22.598965 0.732114 528,532,576
587 12.963211 0.653765 532,580
590 15.013521 1.910361 524,536,584,582,583
594 14.986994 1.912059 586,536,585,528,583
598 14.976843 2.301212 586,536,584,532,587
602 6.424896 -1 598,590,594,536
604 13.083372 0.665479 540,582
605 20.975931 0.994083 543,540,583
606 23.497325 0.730632 540,546,584
607 22.758360 0.644890 590,540,549
608 12.999611 0.411320 543,585
609 23.482613 0.731251 586,543,546
610 22.772714 0.689073 543,549,594
611 12.996147 0.721628 587,546
612 23.166735 0.733068 598,549,546
613 11.634165 0.657581 549,602
616 14.376675 2.244790 605,604,540,606,607,553
620 14.541778 2.262851 605,543,610,609,608,553
624 14.122639 2.248520 606,546,612,611,609,553
628 12.894172 2.295790 607,612,613,610,549,553
632 6.475772 -1 628,620,616,553,624
