1081 0.011664 0.070889 0.093168
1085 0.014317 0.064324 0.076406 1081
1089 0.014876 0.052171 0.151695 1081
1093 0.014597 0.069981 0.126203 1081
1097 0.014038 0.052800 0.094844 1081
1104 0.014178 0.063346 0.042044 1085
1108 0.013200 0.055245 0.058317 1104,1085,1089
1112 0.014108 0.050286 0.055245 1104,1093
1116 0.013270 0.047632 0.055245 1104,1097
1123 0.010895 0.064324 0.093796 1108
1127 0.014248 0.049588 0.053708 1123,1112
1131 0.017879 0.066280 0.059854 1123,1116
1138 0.009988 0.063975 0.090654 1127
1142 0.014108 0.082691 0.052241 1131,1138
1149 0.011035 0.066908 0.092749 1142
1156 0.011244 0.064394 0.104132 1142,1149
1160 0.012572 0.053149 0.049657 1142,1156,1138
1165 0.016133 0.069491 0.056851 1131,1156,1123,1127
1170 0.012642 0.054755 0.050215 1104,1156,1112,1108,1116
1175 0.012921 0.047632 0.051683 1085,1097,1081,1093,1156,1089
1183 0.010756 0.049727 0.072915 1160
1187 0.012362 0.056711 0.113562 1165,1183
1191 0.013619 0.054196 0.079549 1183,1170
1195 0.016133 0.043581 0.088768 1175,1183
1202 0.010756 0.059854 0.034502 1187
1206 0.012292 0.048191 0.049727 1191,1202
1210 0.013060 0.051682 0.052172 1195,1202
1217 0.010267 0.056781 0.077664 1206
1221 0.012223 0.058248 0.060832 1210,1217
1228 0.013130 0.061810 0.068933 1221
