3826 0.460044 0.182565 0.325740 
3830 1.254837 0.155117 0.149390 3826
3834 1.293809 0.136959 0.137447 3826
3838 1.284171 0.089187 0.109511 3826
3842 1.274673 0.128857 0.141987 3826
3846 1.487340 0.182983 0.163288 3826
3850 1.055371 0.186546 0.116565 3826
3854 1.057536 0.098895 0.095822 3826
3858 1.054603 0.095403 0.091841 3826
3862 1.280959 0.099943 0.090235 3826
3869 0.469473 0.065931 0.214831 3830
3873 1.106635 0.136679 0.114610 3834,3869
3877 1.291504 0.084159 0.125225 3869,3838
3881 1.091199 0.078571 0.104971 3869,3842
3885 1.090571 0.128298 0.082133 3869,3846
3889 1.102095 0.110558 0.081575 3869,3850
3893 1.099581 0.085765 0.098267 3869,3854
3897 1.097136 0.087720 0.108464 3869,3858
3901 1.105797 0.099454 0.104901 3862,3869
3908 0.512077 0.059365 0.202609 3873
3912 0.857790 0.122222 0.133397 3908,3877
3916 0.963041 0.088559 0.130743 3881,3908
3920 0.998590 0.092330 0.088140 3885,3908
3924 1.114108 0.079061 0.100851 3889,3908
3928 1.116133 0.080597 0.086115 3893,3908
3932 1.094063 0.106996 0.085695 3908,3897
3936 1.098044 0.082063 0.102387 3908,3901
3943 0.453828 0.048190 0.216647 3912
3947 1.162578 0.119708 0.126762 3916,3943
3951 1.157479 0.105950 0.099035 3920,3943
3955 1.142184 0.091771 0.084229 3943,3924
3959 1.168444 0.111326 0.097359 3928,3943
3963 1.154196 0.094844 0.103993 3943,3932
3967 1.145466 0.093796 0.093238 3936,3943
3974 0.437975 0.072076 0.201143 3947
3978 1.043358 0.117264 0.127809 3951,3974
3982 1.039517 0.103993 0.102806 3974,3955
3986 1.056837 0.091841 0.086114 3959,3974
3990 1.032323 0.086604 0.085137 3974,3963
3994 1.024850 0.081645 0.100920 3967,3974
4001 0.454597 0.065372 0.033943 3978
4005 0.955359 0.116565 0.117054 4001,3982
4009 0.959898 0.118869 0.084089 4001,3986
4013 0.970095 0.096940 0.076546 4001,3990
4017 0.952286 0.089257 0.089257 4001,3994
4024 0.453270 0.058247 0.216438 4005
4028 0.908076 0.124737 0.125296 4009,4024
4032 0.913174 0.078571 0.088698 4013,4024
4036 0.909473 0.097359 0.089677 4024,4017
4043 0.436857 0.061809 0.229288 4028
4047 0.860654 0.115517 0.117124 4032,4043
4051 0.838025 0.100990 0.099314 4036,4043
4058 0.434692 0.062299 0.220489 4047
4062 0.839212 0.082622 0.108952 4051,4058
4069 0.424914 0.160146 0.320082 4062
4076 0.486584 0.120057 0.268121 4069
4080 1.276000 0.116216 0.109023 4062,4076,4058
4085 1.488736 0.092330 0.102107 4076,4047,4051,4043
4090 1.592031 0.083181 0.097778 4024,4076,4032,4028,4036
4095 1.599853 0.095334 0.078641 4009,4013,4001,4076,4017,4005
4100 1.602158 0.083111 0.092330 3994,3974,3978,3986,4076,3982,3990
4105 1.471555 0.104203 0.078572 3959,3943,3951,4076,3955,3947,3967,3963
4110 1.460870 0.085206 0.089257 3916,3920,3936,3912,3924,3928,4076,3908,3932
4115 1.496767 0.091771 0.080597 3885,3869,3873,3881,3901,4076,3889,3877,3893,3897
4120 1.621295 0.086673 0.090235 3834,3826,3830,3862,4076,3838,3854,3842,3850,3846,3858
4128 0.791511 0.035480 0.174323 4080
4132 1.491879 0.110978 0.115028 4128,4085
4136 1.497745 0.084159 0.087651 4128,4090
4140 1.492368 0.084229 0.086184 4128,4095
4144 1.490203 0.086743 0.087720 4100,4128
4148 1.506824 0.076546 0.081575 4128,4105
4152 1.458983 0.090235 0.090235 4128,4110
4156 1.498165 0.076546 0.081155 4128,4115
4160 1.493135 0.083181 0.088349 3826,4128,4120
4167 0.797866 0.044698 0.171321 4132
4171 1.384812 0.113562 0.115517 4167,4136
4175 1.475466 0.082622 0.092749 4167,4140
4179 1.461219 0.077594 0.082692 4167,4144
4183 1.492577 0.082623 0.085136 4167,4148
4187 1.478749 0.084717 0.083810 4167,4152
4191 1.511854 0.097638 0.078571 4167,4156
4195 1.507383 0.085206 0.088769 4167,3826,4160
4202 0.745764 0.035480 0.177676 4171
4206 1.539301 0.113911 0.117124 4202,4175
4210 1.564723 0.083181 0.085137 4202,4179
4214 1.540139 0.087232 0.075987 4202,4183
4218 1.574431 0.097917 0.086114 4202,4187
4222 1.526520 0.088210 0.105460 4202,4191
4226 1.545028 0.086324 0.090724 4202,3826,4195
4233 0.704210 0.042603 0.176000 4206
4237 1.491670 0.112514 0.103435 4233,4210
4241 1.505637 0.082623 0.082622 4214,4233
4245 1.502355 0.112374 0.100571 4233,4218
4249 1.481263 0.078641 0.085136 4233,4222
4253 1.516393 0.095822 0.089537 3826,4226,4233
4260 0.727257 0.046584 0.169225 4237
4264 1.458984 0.112374 0.105391 4260,4241
4268 1.443130 0.089677 0.100571 4260,4245
4272 1.476235 13.098796 0.096870 4260,4249
4276 1.483987 0.094844 0.103435 4260,3826,4253
4283 0.729561 0.035409 0.175790 4264
4287 1.430139 0.123689 0.106508 4268,4283
4291 1.430140 0.089677 13.095373 4283,4272
4295 1.417918 0.088768 0.081086 4283,4276,3826
4302 0.716292 0.036038 0.176280 4287
4306 1.406394 0.107486 0.113422 4302,4291
4310 1.398292 0.094845 0.094286 4295,4302,3826
4317 0.730679 0.039600 0.167758 4306
4321 1.394241 0.070819 0.088209 4310,3826,4317
4328 0.731587 0.112025 0.266025 4321,3826
