15416 0.305835 0.155188 0.340755 
15420 0.917574 0.161124 0.151766 15416
15424 0.936431 0.145200 0.131791 15416
15428 0.926444 0.408991 0.165803 15416
15432 1.019961 0.281949 0.144432 15416
15436 0.653785 0.146038 0.128788 15416
15440 0.737873 0.106997 0.167340 15416
15444 0.682559 0.085696 0.130394 15416
15448 0.810717 0.094356 0.153999 15416
15452 0.690730 0.087372 0.126761 15416
15456 0.670825 0.091213 0.157143 15416
15460 0.924907 0.102457 0.148971 15416
15464 0.909473 0.092819 0.134863 15416
15468 0.692057 0.110908 0.126063 15416
15472 0.736964 0.094704 0.135981 15416
15476 0.726628 0.084159 0.096870 15416
15480 0.733682 0.079060 0.086323 15416
15484 0.689822 0.089188 0.088699 15416
15488 0.694920 0.089746 0.099454 15416
15492 0.796120 0.103924 0.102946 15416
15499 0.329931 0.051123 0.232571 15420
15503 0.669778 0.128717 0.127321 15424,15499
15507 0.799892 0.098826 0.094355 15499,15428
15511 0.680324 0.102317 0.098825 15432,15499
15515 0.729492 0.103994 0.129834 15436,15499
15519 0.696597 0.096450 0.111118 15499,15440
15523 0.686749 0.100432 0.096870 15444,15499
15527 0.806038 0.103016 0.095264 15499,15448
15531 0.735009 0.091353 0.092749 15452,15499
15535 0.672780 0.091771 0.106019 15499,15456
15539 0.668520 0.099383 12.118992 15460,15499
15543 0.689333 0.097359 0.099243 15499,15464
15547 0.674456 0.092819 0.108045 15468,15499
15551 0.708400 0.092260 0.091282 15472,15499
15555 0.704488 0.088279 0.092400 15476,15499
15559 0.709587 0.090096 0.093308 15480,15499
15563 0.713499 0.096311 0.106019 15499,15484
15567 0.673759 0.086673 0.087720 15488,15499
15571 0.807434 0.095194 0.105949 15499,15492
15578 0.326298 0.039530 0.224958 15503
15582 0.570464 0.120196 0.148831 15578,15507,15428
15586 0.600914 0.099873 0.096451 15511,15578
15590 0.720622 0.105460 0.105460 15578,15515
15594 0.720552 0.069422 0.090235 15519,15578
15598 0.689752 0.094844 0.097847 15578,15523
15602 0.795492 0.094286 0.108394 15578,15527
15606 0.695898 0.109092 0.099803 15578,15531
15610 0.659232 0.097358 0.100292 15535,15578
15614 0.675924 0.090235 0.097778 15460,15578,15539
15618 0.850248 0.099873 0.092260 15578,15543,15464
15622 0.738921 0.083111 0.107556 15547,15578
15626 0.661467 0.098826 0.089747 15578,15551
15630 0.666565 0.089746 0.112026 15555,15578
15634 0.719016 0.094285 0.092261 15578,15559
15638 0.678577 0.096800 0.113073 15578,15563
15642 0.724812 0.092749 0.087720 15578,15567
15646 0.697295 0.099035 0.099314 15571,15578
15653 0.286838 0.050216 0.264628 15582,15428
15657 0.773352 0.121175 0.132768 15586,15653,15428
15661 0.777753 0.091771 0.096451 15590,15653,15428
15665 0.784039 0.107486 0.085626 15594,15653,15428
15669 0.863937 0.094914 0.101479 15598,15653,15428
15673 0.785644 0.099943 0.100362 15602,15653,15428
15677 0.703650 0.106927 0.096312 15606,15653,15428
15681 0.693524 0.086743 0.100780 15610,15653,15428
15685 0.690172 0.088140 0.095333 15460,15653,15614,15428
15689 0.645404 0.101340 0.090654 15618,15653,15464,15428
15693 0.638349 0.104482 0.090723 15622,15653,15428
15697 0.790044 0.110489 0.094914 15626,15653,15428
15701 0.672571 0.090165 0.106368 15630,15653,15428
15705 0.682209 0.094286 0.101969 15634,15653,15428
15709 0.678996 0.087721 0.101968 15638,15653,15428
15713 0.685283 0.091283 0.090654 15642,15653,15428
15717 0.772654 0.093797 0.096800 15646,15653,15428
15724 0.331327 0.045117 0.223352 15657
15728 0.610482 0.109930 0.124248 15661,15724
15732 0.727886 0.091771 0.095334 15665,15724
15736 0.844520 0.100221 0.102736 15669,15724
15740 0.679206 0.098896 0.098337 15724,15673
15744 0.708889 0.097289 0.094356 15677,15724
15748 0.668451 0.093238 0.092819 15681,15724
15752 0.682209 0.086743 0.088699 15460,15685,15724
15756 0.683746 0.092400 0.095823 15689,15464,15724
15760 0.669847 0.091282 0.095263 15693,15724
15764 0.807644 0.111745 0.102945 15697,15724
15768 0.665796 0.093378 0.097359 15701,15724
15772 0.682349 0.103016 0.094216 15705,15724
15776 0.671664 0.094286 0.101899 15709,15724
15780 0.665657 0.082064 0.083740 15713,15724
15784 0.682000 0.115587 0.110698 15717,15724
15791 0.302622 0.043092 0.231524 15728
15795 0.727466 0.139473 0.123200 15732,15791
15799 0.740946 0.096800 0.108045 15791,15736
15803 0.727187 0.092749 0.090724 15740,15791
15807 0.671035 0.100851 0.111257 15744,15791
15811 0.878952 0.105390 0.109092 15748,15791
15815 0.645612 0.106438 0.091353 15752,15791,15460
15819 0.653783 0.081993 0.096870 15756,15791,15464
15823 0.670196 0.102387 0.090793 15760,15791
15827 0.668660 0.090165 0.100362 15764,15791
15831 0.665517 0.098965 0.095333 15768,15791
15835 0.671035 0.097778 0.094215 15791,15772
15839 0.667613 0.104342 0.105879 15776,15791
15843 0.676273 0.094845 0.094286 15780,15791
15847 0.735917 0.102457 0.097778 15784,15791
15854 0.330210 0.049169 0.235715 15795
15858 0.642190 0.119567 0.138426 15854,15799
15862 0.668311 0.090654 0.102527 15854,15803
15866 0.670476 0.102387 0.103435 15854,15807
15870 0.666006 0.098965 0.090723 15854,15811
15874 0.645962 0.090305 0.106927 15854,15460,15815
15878 0.643447 0.078082 0.104692 15854,15819,15464
15882 0.647149 0.106019 0.083111 15854,15823
15886 0.649804 0.109930 0.092260 15854,15827
15890 0.669429 0.101829 0.103435 15854,15831
15894 0.658044 0.103505 0.092749 15854,15835
15898 0.687587 0.098337 0.091771 15854,15839
15902 0.696876 0.088209 0.091283 15854,15843
15906 0.677460 0.103994 0.119987 15854,15847
15913 0.326019 0.039530 0.227543 15858
15917 0.717130 0.120267 0.110559 15913,15862
15921 0.606502 0.099315 0.097847 15866,15913
15925 0.718387 0.098825 0.097358 15870,15913
15929 0.673060 0.085276 0.100990 15460,15874,15913
15933 0.725930 0.087720 0.097428 15878,15913,15464
15937 0.693733 0.112096 0.089187 15882,15913
15941 0.676552 0.090794 0.092400 15886,15913
15945 0.717409 0.102807 0.094285 15890,15913
15949 0.710914 0.082133 0.108952 15894,15913
15953 0.665727 0.089257 0.100361 15898,15913
15957 0.674248 0.102946 0.101899 15902,15913
15961 0.738152 0.097289 0.110419 15906,15913
15968 0.329860 0.037016 0.213435 15917
15972 0.591765 0.112584 0.139403 15968,15921
15976 0.667822 0.091772 0.097358 15968,15925
15980 0.604616 0.097289 0.098826 15968,15460,15929
15984 0.612717 0.098685 0.092330 15968,15933,15464
15988 0.634927 0.089257 0.097848 15968,15937
15992 0.648126 0.083600 13.105780 15968,15941
