3826 0.011524 0.069981 0.103994 
3830 0.015155 0.063415 0.139054 3826
3834 0.015016 0.051753 0.114121 3826
3838 0.014807 0.080387 0.062438 3826
3842 0.018578 0.060761 0.063346 3826
3846 0.014108 0.053219 0.146946 3826
3850 0.014108 0.065860 0.088768 3826
3854 0.013340 0.062507 0.133606 3826
3858 0.013968 0.056781 0.124317 3826
3862 0.013968 0.055803 0.108533 3826
3869 0.013410 0.065372 0.044559 3830
3873 0.012712 0.063835 0.061810 3834,3869,3830
3877 0.013409 0.056292 0.063905 3869,3838
3881 0.013270 0.053219 0.119149 3869,3842
3885 0.012431 0.061390 0.088210 3869,3846
3889 0.014667 0.053778 0.098406 3869,3850
3893 0.012432 0.060413 0.084717 3869,3854
3897 0.017251 0.061879 0.090235 3869,3858
3901 0.012641 0.060343 0.101969 3862,3869
3908 0.009778 0.074590 0.036038 3873
3912 0.012222 0.065371 0.074171 3908,3877
3916 0.013619 0.063625 0.055733 3881,3908
3920 0.018228 0.052730 0.052172 3885,3908
3924 0.017181 0.047631 0.115098 3889,3908
3928 0.014597 0.051752 0.100920 3893,3908
3932 0.013898 0.049657 0.093238 3908,3897
3936 0.014248 0.050146 0.128298 3908,3901
3943 0.010616 0.060762 0.035968 3912
3947 0.012152 0.059295 0.058806 3916,3943
3951 0.015366 0.054197 0.052730 3920,3943
3955 0.013479 0.042603 0.054686 3943,3924
3959 0.014527 0.051753 0.051752 3928,3943
3963 0.012432 0.045048 0.078152 3943,3932
3967 0.013549 0.047143 0.052590 3936,3943
3974 0.010755 0.058318 0.090794 3947
3978 0.014666 0.056292 0.056292 3951,3974
3982 0.012501 0.059295 0.046584 3974,3955
3986 0.012152 0.045606 0.063694 3959,3974
3990 0.013829 0.049657 0.055244 3974,3963
3994 0.013758 0.065441 0.105460 3967,3974
4001 0.009568 0.061391 0.039111 3978
4005 0.015505 0.053778 0.114679 4001,3982
4009 0.012502 0.051264 0.093797 4001,3986
4013 0.012152 0.041067 0.112164 4001,3990
4017 0.014038 0.050705 0.087232 4001,3994
4024 0.009917 0.064952 0.025911 4005
4028 0.013899 0.053219 0.052241 4009,4024
4032 0.015645 0.050286 0.053219 4013,4024
4036 0.012431 0.049657 0.050705 4024,4017
4043 0.009988 0.064393 0.111746 4028
4047 0.012990 0.074450 0.051683 4032,4043
4051 0.012990 0.054267 0.058247 4036,4043
4058 0.009778 0.056781 0.090235 4047
4062 0.017390 0.055244 0.054756 4051,4058
4069 0.011524 0.065441 0.103504 4062
4076 0.010895 0.069561 0.084648 4062,4069
4080 0.013689 0.058248 0.052660 4062,4076,4058
4085 0.013828 0.049657 0.059854 4076,4047,4051,4043
4090 0.013619 0.047143 0.050634 4024,4076,4032,4028,4036
4095 0.015924 0.045607 0.055873 4009,4013,4001,4076,4017,4005
4100 0.013759 0.050774 0.049098 3994,3974,3978,3986,4076,3982,3990
4105 0.013270 0.049238 0.047632 3959,3943,3951,4076,3955,3947,3967,3963
4110 0.013340 0.049238 0.048609 3916,3920,3936,3912,3924,3928,4076,3908,3932
4115 0.013340 0.045048 0.046096 3885,3869,3873,3881,3901,4076,3889,3877,3893,3897
4120 0.013130 0.052241 0.051683 3834,3826,3830,3862,4076,3838,3854,3842,3850,3846,3858
4128 0.013270 0.061320 0.078153 4080
4132 0.012153 0.063206 0.056293 4080,4128,4085
4136 0.012851 0.051194 0.053219 4128,4090
4140 0.013549 0.051683 0.046165 4128,4095
4144 0.012152 0.047143 0.049099 4100,4128
4148 0.013340 0.048680 0.051264 4128,4105
4152 0.012223 0.051683 0.058317 4128,4110
4156 0.016343 0.047702 0.047632 4128,4115
4160 0.012851 0.047213 0.045118 4128,4120
4167 0.009638 0.066489 0.071587 4132
4171 0.012292 0.059784 0.055734 4167,4136
4175 0.013200 0.053638 0.057759 4167,4140
4179 0.012152 0.057200 0.053219 4167,4144
4183 0.014736 0.058317 0.058248 4167,4148
4187 0.011873 0.054755 0.043581 4167,4152
4191 0.012781 0.053708 0.052730 4167,4156
4195 0.017600 0.050705 0.048679 4167,4160
4202 0.010616 0.053708 0.076825 4171
4206 0.013898 0.047631 0.062368 4202,4175
4210 0.016412 0.059993 0.050216 4202,4179
4214 0.012711 0.048679 0.090095 4202,4183
4218 0.013339 0.049168 0.085625 4202,4187
4222 0.013410 0.058806 0.084159 4202,4191
4226 0.013061 0.045676 0.123688 4202,4195
4233 0.011384 0.058806 0.037993 4206
4237 0.014038 0.075218 0.058387 4233,4210
4241 0.012293 0.060832 0.107556 4214,4233
4245 0.013549 0.051753 0.086673 4233,4218
4249 0.012222 0.051263 0.071378 4233,4222
4253 0.012920 0.054755 13.118421 4226,4233
4260 0.010965 0.060902 0.041555 4237
4264 0.014596 0.057759 0.057829 4260,4241
4268 0.012152 0.060832 0.055803 4260,4245
4272 0.012222 0.052730 0.057759 4260,4249
4276 0.012152 0.050146 0.044070 4260,4253
4283 0.009708 0.055733 0.076058 4264
4287 0.013200 0.056292 0.052241 4268,4283
4291 0.014737 0.053708 0.050216 4283,4272
4295 0.013549 0.047143 0.052661 4283,4276
4302 0.009918 0.055174 0.072984 4287
4306 0.012781 0.056222 0.064464 4302,4291
4310 0.013060 0.056292 0.049098 4295,4302
4317 0.010686 0.062229 0.076476 4306
4321 0.015435 0.054197 0.050635 4310,4317
4328 0.010546 0.056292 0.081155 4321
