15416 0.458298 0.181587 0.321130 
15420 1.265873 0.160844 0.151067 15416
15424 1.315809 0.119568 0.385803 15416
15428 1.302051 0.155885 0.247867 15416
15432 1.510318 0.170413 0.152254 15416
15436 1.307708 0.161752 0.111816 15416
15440 1.199803 0.149600 0.087161 15416
15444 1.084845 0.149600 0.094704 15416
15448 1.090361 0.143104 0.097428 15416
15452 1.101745 0.126832 0.095822 15416
15456 1.070876 0.155117 0.087720 15416
15460 1.264895 0.131860 0.099385 15416
15464 1.107683 0.125156 0.103225 15416
15468 1.100139 0.177327 0.094774 15416
15472 1.258400 0.125645 0.082064 15416
15476 1.072202 0.103854 0.079549 15416
15480 1.095041 0.090165 0.088629 15416
15484 1.300444 0.085137 0.090305 15416
15488 1.090013 0.094356 0.099314 15416
15492 1.093504 0.098477 0.128647 15416
15499 0.514311 0.067257 0.228660 15420
15503 1.075974 0.123689 0.110000 15424,15499
15507 1.089384 0.105949 0.086673 15499,15428
15511 1.084844 0.089746 0.086254 15432,15499
15515 1.092456 0.084158 0.080597 15436,15499
15519 1.074228 0.096800 0.090165 15499,15440
15523 1.115993 0.098337 0.092819 15444,15499
15527 1.059491 0.081574 0.084718 15499,15448
15531 1.097555 0.084159 0.099454 15452,15499
15535 1.074647 0.090864 0.121034 15499,15456
15539 1.279352 0.084648 0.086254 15460,15499
15543 1.111943 0.124737 0.093308 15499,15464
15547 1.078070 0.083181 0.090654 15468,15499
15551 1.281098 0.098337 0.083600 15472,15499
15555 1.112361 0.097917 0.089118 15476,15499
15559 1.101187 0.096381 0.075429 15480,15499
15563 1.092247 0.089746 0.101270 15499,15484
15567 1.102863 0.095264 0.103435 15488,15499
15571 1.119206 0.096381 0.090305 15499,15492
15578 0.506209 0.071517 0.216927 15503
15582 1.085403 0.123759 0.112165 15578,15507
15586 1.071784 0.091702 0.088629 15511,15578
15590 1.082679 0.084717 0.097219 15578,15515
15594 1.074507 0.091282 0.090235 15519,15578
15598 1.070596 0.093308 0.103505 15578,15523
15602 1.090012 0.123619 0.087790 15578,15527
15606 1.115644 0.082204 0.102946 15578,15531
15610 1.090361 0.100432 0.088139 15535,15578
15614 1.297371 0.088210 0.089187 15578,15539
15618 1.081561 0.089676 0.107416 15578,15543
15622 1.068850 0.099803 0.095333 15547,15578
15626 1.081073 0.104902 0.096800 15578,15551
15630 1.302889 0.103504 0.101410 15555,15578
15634 1.079117 0.075498 0.112235 15578,15559
15638 1.086939 0.094845 0.091771 15578,15563
15642 1.082469 0.091772 0.086115 15578,15567
15646 1.085612 0.090235 0.093239 15571,15578
15653 0.437416 0.051683 0.222374 15582
15657 1.097695 0.138914 0.129835 15586,15653
15661 1.298698 0.112096 0.090305 15590,15653
15665 1.105238 0.097918 0.090305 15653,15594
15669 1.099301 0.084159 0.103435 15598,15653
15673 1.111174 0.096241 0.103365 15602,15653
15677 0.884330 0.099454 0.089676 15653,15606
15681 1.088197 0.072495 0.087301 15610,15653
15685 1.079187 0.090235 0.091283 15653,15614
15689 1.098952 0.084089 0.114539 15618,15653
15693 1.084425 0.096870 0.095752 15653,15622
15697 1.099232 0.095263 0.096730 15626,15653
15701 1.228717 0.095334 0.093308 15630,15653
15705 1.081283 0.100292 0.105949 15634,15653
15709 1.084356 0.092819 0.090235 15638,15653
15713 1.098743 0.084717 0.096729 15653,15642
15717 1.109637 0.086184 0.099315 15646,15653
15724 0.520038 0.062857 0.182496 15657
15728 1.008507 0.126623 0.148971 15661,15724
15732 1.073391 0.109860 0.083600 15665,15724
15736 1.083936 0.085206 0.090234 15669,15724
15740 1.088895 0.080108 0.084158 15724,15673
15744 1.169491 0.098825 0.081016 15677,15724
15748 0.914362 0.092749 0.096311 15681,15724
15752 1.045453 0.098826 0.091701 15685,15724
15756 1.067174 0.106927 0.107276 15689,15724
15760 1.083936 0.080108 0.102946 15693,15724
15764 1.087009 0.083810 0.087651 15697,15724
15768 1.088756 0.096870 0.087651 15701,15724
15772 1.077441 0.080108 0.085695 15705,15724
15776 1.095599 0.092330 0.097848 15709,15724
15780 1.079955 0.096311 0.094844 15713,15724
15784 1.071086 0.092749 0.088768 15717,15724
15791 0.447961 0.069422 0.196743 15728
15795 1.178850 0.133956 0.117264 15732,15791
15799 1.167257 0.096870 0.090793 15791,15736
15803 1.161041 0.087651 0.109650 15740,15791
15807 1.130311 0.085206 0.102947 15744,15791
15811 1.148609 0.101968 0.099873 15748,15791
15815 1.026387 0.075079 0.091352 15752,15791
15819 1.086241 0.104412 0.085136 15756,15791
15823 1.111104 0.101410 0.083670 15760,15791
15827 1.075276 0.104972 0.091632 15764,15791
15831 1.093854 0.085207 0.101409 15768,15791
