38476,38477
38477,38426 35926
38426,35926
38941,38942
38899,38900
38942,38436 35936
38436,38426 35926 35936
38900,38435 35935
38435,38426 35926 35935
38626,38627
38627,38429 35929
38527,38528
38429,38426 35926 35929
38528,38427 35927
38427,38426 35926 35927
38439,38426 35926 35939
38444,38426 35926 35944
38442,38426 35926 35942
38438,38426 35926 35938
38445,38426 35926 35945
38441,38426 35926 35941
38440,38426 35926 35940
38446,38426 35926 35946
38812,38813
38721,38722
38722,38431 35931
38982,38983
38431,38426 35926 35931
38983,38437 35937
38813,38433 35933
38437,38426 35926 35937
38577,38578
38767,38768
38433,38426 35926 35933
38768,38432 35932
38856,38857
38578,38428 35928
38674,38675
38432,38426 35926 35932
38428,38426 35926 35928
38857,38434 35934
38675,38430 35930
38430,38426 35926 35930
38434,38426 35926 35934
39022,39023
39023,38438
39061,39062
39062,38439
39099,39100
39100,38440
39136,39137
39137,38441
39172,39173
39173,38442
39207,39208
39208,38443 35943
38443,38426 35926 35943
39241,39242
39242,38444
39274,39275
39275,38445
38901,38436 35936 36436
38858,38435 35935 36385
38579,38429 35929 36079
39306,39307
39307,38446
38478,38427 35927 35977
38984,38438 35938 36538
38676,38431 35931 36181
38769,38433 35933 36283
38723,38432 35932 36232
38814,38434 35934 36334
38943,38437 35937 36487
38628,38430 35930 36130
38529,38428 35928 36028
39337,39338
39338,38447 35947
38447,38426 35926 35947
38495,38427 35927 38444 35944 35994
38490,38427 35927 38439 35939 35989
38493,38427 35927 38442 35942 35992
38491,38427 35927 38440 35940 35990
38492,38427 35927 38441 35941 35991
38496,38427 35927 38445 35945 35995
39101,38441 36691
39174,38443 35943 36793
38585,38429 35929 38435 35935 36085
38859,38435 35935 38436 35936 36386
38480,38427 35927 38429 35929 35979
38489,38427 35927 38438 35938 35988
39024,38439 36589
38482,38427 35927 38431 35931 35981
38483,38427 35927 38432 35932 35982
38481,38427 35927 38430 35930 35980
38485,38427 35927 38434 35934 35984
38479,38427 35927 38428 35928 35978
38484,38427 35927 38433 35933 35983
38488,38427 35927 38437 35937 35987
38497,38427 35927 38446 35946 35996
38589,38429 35929 38439 35939 36089
38594,38429 35929 38444 35944 36094
38592,38429 35929 38442 35942 36092
38590,38429 35929 38440 35940 36090
38595,38429 35929 38445 35945 36095
38862,38435 35935 38439 35939 36389
39850,39851
39851,39801 38478
39801,38478
39308,38447 35947 36997
38586,38429 35929 38436 35936 36086
39067,38440 38444 36644
38486,38427 35927 38435 35935 35985
38588,38429 35929 38438 35938 36088
38591,38429 35929 38441 35941 36091
39243,38445 36895
38580,38429 35929 38430 35930 36080
38581,38429 35929 38431 35931 36081
38530,38428 35928 38429 35929 36029
38584,38429 35929 38434 35934 36084
38582,38429 35929 38432 35932 36082
38583,38429 35929 38433 35933 36083
38587,38429 35929 38437 35937 36087
38494,38427 35927 38443 35943 35993
38867,38435 35935 38444 35944 36394
38904,38436 35936 38439 35939 36439
38868,38435 35935 38445 35945 36395
39102,38441 38442 36692
39900,39901
39209,38444 36844
39901,39802 38479
39802,39801 38478 38479 35978
39367,39368
39368,38448 35948
38448,38426 35926 35948
38909,38436 35936 38444 35944 36444
39105,38441 38445 36695
38487,38427 35927 38436 35936 35986
38861,38435 35935 38438 35938 36388
38864,38435 35935 38441 35941 36391
38629,38430 35930 38431 35931 36131
38724,38432 35932 38433 35933 36233
38770,38433 35933 38434 35934 36284
38531,38428 35928 38430 35930 36030
