57925,55425
57926,57925 55425 55475
57927,57925 55425 55525
57928,57925 55425 55575
57929,57925 55425 55625
57930,57925 55425 55675
57931,57925 55425 55725
57932,57925 55425 55775
57934,57925 55425 55875
57933,57925 55425 55825
57936,57925 55425 55975
57935,57925 55425 55925
57937,57925 55425 56025
57938,57925 55425 56075
57939,57925 55425 56125
57940,57925 55425 56175
57941,57925 55425 56225
58025,57925 55427
57943,57925 55425 56325
57944,57925 55425 56375
57945,57925 55425 56425
57942,57925 55425 56275
58026,57926 58025 55427 55477
58075,57925 55428
58043,57943 56325 58025 55427 56327
58044,57944 56375 58025 55427 56377
58045,57945 56425 58025 55427 56427
58027,57927 58025 55427 55527
58076,57926 58075 55428 55478
57946,57925 55425 56475
57947,57925 55425 56525
57948,57925 55425 56575
58028,57928 58025 55427 55577
58077,57927 58075 55428 55528
58125,57925 55429
58047,57947 56525 58025 55427 56527
58029,57929 58025 55427 55627
58078,57928 58075 55428 55578
57949,57925 55425 56625
58126,57926 58125 55429 55479
58175,57925 55430
58097,57947 56525 58075 55428 56528
58030,57930 58025 55427 55677
58079,57929 58075 55428 55628
58127,57927 58125 55429 55529
58048,57948 56575 58025 55427 56577
57950,57925 55425 56675
58031,57931 55725 58025 55427 55727
58080,57930 58075 55428 55678
58128,57928 58125 55429 55579
58225,57925 55431
58098,57948 56575 58075 55428 56578
58032,57932 55775 58025 55427 55777
58081,57931 58075 55428 55728
58129,57929 58125 55429 55629
58226,57926 58225 55431 55481
57951,57925 55425 56725
58176,57926 58175 55430 55480
58033,57933 55825 58025 55427 55827
58082,57932 58075 55428 55778
58130,57930 58125 55429 55679
58227,57927 58225 55431 55531
58177,57927 58175 55430 55530
58034,57934 55875 58025 55427 55877
58083,57933 58075 55428 55828
57952,57925 55425 56775
58131,57931 58125 55429 55729
58228,57928 58225 55431 55581
58178,57928 58175 55430 55580
58084,57934 58075 55428 55878
58035,57935 55925 58025 55427 55927
58132,57932 58125 55429 55779
58229,57929 58225 55431 55631
58179,57929 58175 55430 55630
57953,57925 55425 56825
58085,57935 58075 55428 55928
58036,57936 55975 58025 55427 55977
58133,57933 58125 55429 55829
58230,57930 58225 55431 55681
